item_id	path	line	channel	source_text	language_flag	classification	context
VISIBLE-02055	js/chara/CharaCompose.js	7	js-literal	.needRiche	latin	context-review	"opupId:""composeConfirm"",showCurtain:!1},null,null,function(){a.removeClass(f.charaDataView.el,""popupOpen"");a.removeClass(f.curtainView.el,""show"");a.removeClass(a.doc.querySelector(<STRING>),""c_red"")}),a.addClass(f.charaDataView.el,""popupOpen""),a.addClass(f.curtainView.el,""show""),a.addClass(a.doc.querySelect"
VISIBLE-02056	js/chara/CharaCompose.js	7	js-literal	c_red	latin	technical-excluded	"eConfirm"",showCurtain:!1},null,null,function(){a.removeClass(f.charaDataView.el,""popupOpen"");a.removeClass(f.curtainView.el,""show"");a.removeClass(a.doc.querySelector("".needRiche""),<STRING>)}),a.addClass(f.charaDataView.el,""popupOpen""),a.addClass(f.curtainView.el,""show""),a.addClass(a.doc.querySelector("".need"
VISIBLE-02057	js/chara/CharaCompose.js	7	js-ui-literal	\x3cdiv id\x3d'useItemList'\x3e\x3c/div\x3e\x3cp class\x3d'text'\x3e	latin	visible-review	"ainView.el,""show""),a.addClass(a.doc.querySelector("".needRiche""),""c_red"");else{c=b.chara.name;b.chara.title&&(c+=""(""+b.chara.title+"")"");var e=new a.PopupClass({title:""强化确认"",content:<STRING>+ c+""进行""+(""exp""==this.currentTab?""魔力强化"":""篇章Lv强化"")+""。\x3c/br\x3e确定吗?\x3c/p\x3e"",closeBtnText:""取消"",decideBtnText:""确定"",para"
VISIBLE-02058	js/chara/CharaCompose.js	8	js-literal	exp	latin	formal-retained-review	"b.chara.name;b.chara.title&&(c+=""(""+b.chara.title+"")"");var e=new a.PopupClass({title:""强化确认"",content:""\x3cdiv id\x3d'useItemList'\x3e\x3c/div\x3e\x3cp class\x3d'text'\x3e""+ c+""进行""+(<STRING>==this.currentTab?""魔力强化"":""篇章Lv强化"")+""。\x3c/br\x3e确定吗?\x3c/p\x3e"",closeBtnText:""取消"",decideBtnText:""确定"",param:{width:""600px"
VISIBLE-02059	js/chara/CharaCompose.js	8	js-literal	篇章Lv强化	latin	context-review	"+=""(""+b.chara.title+"")"");var e=new a.PopupClass({title:""强化确认"",content:""\x3cdiv id\x3d'useItemList'\x3e\x3c/div\x3e\x3cp class\x3d'text'\x3e""+ c+""进行""+(""exp""==this.currentTab?""魔力强化"":<STRING>)+""。\x3c/br\x3e确定吗?\x3c/p\x3e"",closeBtnText:""取消"",decideBtnText:""确定"",param:{width:""600px"",height:""360px"",top:""-webkit-cal"
VISIBLE-02060	js/chara/CharaCompose.js	8	js-literal	600px	latin	context-review	"ItemList'\x3e\x3c/div\x3e\x3cp class\x3d'text'\x3e""+ c+""进行""+(""exp""==this.currentTab?""魔力强化"":""篇章Lv强化"")+""。\x3c/br\x3e确定吗?\x3c/p\x3e"",closeBtnText:""取消"",decideBtnText:""确定"",param:{width:<STRING>,height:""360px"",top:""-webkit-calc(50% - 189px)"",left:""-webkit-calc(50% - 300px)""},popupType:""original compose"",popupId:"""
VISIBLE-02061	js/chara/CharaCompose.js	8	js-literal	360px	latin	context-review	"3c/div\x3e\x3cp class\x3d'text'\x3e""+ c+""进行""+(""exp""==this.currentTab?""魔力强化"":""篇章Lv强化"")+""。\x3c/br\x3e确定吗?\x3c/p\x3e"",closeBtnText:""取消"",decideBtnText:""确定"",param:{width:""600px"",height:<STRING>,top:""-webkit-calc(50% - 189px)"",left:""-webkit-calc(50% - 300px)""},popupType:""original compose"",popupId:""composeConfirm"""
VISIBLE-02062	js/chara/CharaCompose.js	8	js-literal	original compose	latin	technical-excluded	")+""。\x3c/br\x3e确定吗?\x3c/p\x3e"",closeBtnText:""取消"",decideBtnText:""确定"",param:{width:""600px"",height:""360px"",top:""-webkit-calc(50% - 189px)"",left:""-webkit-calc(50% - 300px)""},popupType:<STRING>,popupId:""composeConfirm"",showCurtain:!1},null,function(){var b=h.template($(""#useItemConfirm"").text());$(""#useItemList"""
VISIBLE-02063	js/chara/CharaCompose.js	8	js-literal	composeConfirm	latin	context-review	"3e"",closeBtnText:""取消"",decideBtnText:""确定"",param:{width:""600px"",height:""360px"",top:""-webkit-calc(50% - 189px)"",left:""-webkit-calc(50% - 300px)""},popupType:""original compose"",popupId:<STRING>,showCurtain:!1},null,function(){var b=h.template($(""#useItemConfirm"").text());$(""#useItemList"").html(b({useItemObj:d.us"
VISIBLE-02064	js/chara/CharaCompose.js	8	js-literal	#useItemConfirm	latin	context-review	":""360px"",top:""-webkit-calc(50% - 189px)"",left:""-webkit-calc(50% - 300px)""},popupType:""original compose"",popupId:""composeConfirm"",showCurtain:!1},null,function(){var b=h.template($(<STRING>).text());$(""#useItemList"").html(b({useItemObj:d.useItemObj}));var c=0;h.each(d.useItemObj,function(a,b){c++});8<c&&(a.a"
VISIBLE-02065	js/chara/CharaCompose.js	8	js-literal	#useItemList	latin	context-review	"% - 189px)"",left:""-webkit-calc(50% - 300px)""},popupType:""original compose"",popupId:""composeConfirm"",showCurtain:!1},null,function(){var b=h.template($(""#useItemConfirm"").text());$(<STRING>).html(b({useItemObj:d.useItemObj}));var c=0;h.each(d.useItemObj,function(a,b){c++});8<c&&(a.addClass(a.doc.querySelecto"
VISIBLE-02066	js/chara/CharaCompose.js	9	js-literal	scrollWrap	latin	context-review	"t());$(""#useItemList"").html(b({useItemObj:d.useItemObj}));var c=0;h.each(d.useItemObj,function(a,b){c++});8<c&&(a.addClass(a.doc.querySelector(""#useItemList .useItemScrollInner""), <STRING>),a.scrollSet(""useItemScrollOuter"",""useItemScrollInner""));$(""#composeConfirm .decideBtn"").on(a.cgti,function(b){b.preven"
VISIBLE-02067	js/chara/CharaCompose.js	9	js-literal	useItemScrollOuter	latin	context-review	"l(b({useItemObj:d.useItemObj}));var c=0;h.each(d.useItemObj,function(a,b){c++});8<c&&(a.addClass(a.doc.querySelector(""#useItemList .useItemScrollInner""), ""scrollWrap""),a.scrollSet(<STRING>,""useItemScrollInner""));$(""#composeConfirm .decideBtn"").on(a.cgti,function(b){b.preventDefault();a.isScrolled()||(a.andr"
VISIBLE-02068	js/chara/CharaCompose.js	9	js-literal	useItemScrollInner	latin	context-review	"ItemObj}));var c=0;h.each(d.useItemObj,function(a,b){c++});8<c&&(a.addClass(a.doc.querySelector(""#useItemList .useItemScrollInner""), ""scrollWrap""),a.scrollSet(""useItemScrollOuter"",<STRING>));$(""#composeConfirm .decideBtn"").on(a.cgti,function(b){b.preventDefault();a.isScrolled()||(a.androidKeyStop=!0,L(),a.r"
VISIBLE-02069	js/chara/CharaCompose.js	9	js-literal	#topWrap	latin	context-review	"llOuter"",""useItemScrollInner""));$(""#composeConfirm .decideBtn"").on(a.cgti,function(b){b.preventDefault();a.isScrolled()||(a.androidKeyStop=!0,L(),a.removeClass(a.doc.querySelector(<STRING>),""type2""),$(""#composeConfirm .decideBtn"").off(),e.remove(),a.removeClass(f.charaDataView.el,""popupOpen""),a.removeClass("
VISIBLE-02070	js/chara/CharaCompose.js	9	js-literal	type2	latin	technical-excluded	"eItemScrollInner""));$(""#composeConfirm .decideBtn"").on(a.cgti,function(b){b.preventDefault();a.isScrolled()||(a.androidKeyStop=!0,L(),a.removeClass(a.doc.querySelector(""#topWrap""),<STRING>),$(""#composeConfirm .decideBtn"").off(),e.remove(),a.removeClass(f.charaDataView.el,""popupOpen""),a.removeClass(f.curtain"
VISIBLE-02071	js/chara/CharaCompose.js	9	js-literal	popupOpen	latin	context-review	");a.isScrolled()||(a.androidKeyStop=!0,L(),a.removeClass(a.doc.querySelector(""#topWrap""),""type2""),$(""#composeConfirm .decideBtn"").off(),e.remove(),a.removeClass(f.charaDataView.el,<STRING>),a.removeClass(f.curtainView.el,""show""))})},function(){a.removeClass(f.charaDataView.el,""popupOpen"");a.removeClass(f.cu"
VISIBLE-02072	js/chara/CharaCompose.js	9	js-literal	show	latin	technical-excluded	".removeClass(a.doc.querySelector(""#topWrap""),""type2""),$(""#composeConfirm .decideBtn"").off(),e.remove(),a.removeClass(f.charaDataView.el,""popupOpen""),a.removeClass(f.curtainView.el,<STRING>))})},function(){a.removeClass(f.charaDataView.el,""popupOpen"");a.removeClass(f.curtainView.el,""show"")});a.addClass(f.cha"
VISIBLE-02073	js/chara/CharaCompose.js	10	js-literal	popupOpen	latin	context-review	"pOpen""),a.removeClass(f.curtainView.el,""show""))})},function(){a.removeClass(f.charaDataView.el,""popupOpen"");a.removeClass(f.curtainView.el,""show"")});a.addClass(f.charaDataView.el, <STRING>);a.addClass(f.curtainView.el,""show"")}}},resetFunc:function(b){b.preventDefault();a.isScrolled()||(d.useItemObj={},d.use"
VISIBLE-02074	js/chara/CharaCompose.js	10	js-literal	show	latin	technical-excluded	"how""))})},function(){a.removeClass(f.charaDataView.el,""popupOpen"");a.removeClass(f.curtainView.el,""show"")});a.addClass(f.charaDataView.el, ""popupOpen"");a.addClass(f.curtainView.el,<STRING>)}}},resetFunc:function(b){b.preventDefault();a.isScrolled()||(d.useItemObj={},d.useItemSelectNum=0,y(),d.trigger(""itemS"
VISIBLE-02075	js/chara/CharaCompose.js	10	js-literal	itemSelectReset	latin	context-review	".charaDataView.el, ""popupOpen"");a.addClass(f.curtainView.el,""show"")}}},resetFunc:function(b){b.preventDefault();a.isScrolled()||(d.useItemObj={},d.useItemSelectNum=0,y(),d.trigger(<STRING>),d.trigger(""checkController""),a.removeClass(a.doc.querySelector(""#topWrap""),""type2""),a.addClass(a.doc.querySelector(""#l"
VISIBLE-02076	js/chara/CharaCompose.js	10	js-literal	checkController	latin	context-review	""");a.addClass(f.curtainView.el,""show"")}}},resetFunc:function(b){b.preventDefault();a.isScrolled()||(d.useItemObj={},d.useItemSelectNum=0,y(),d.trigger(""itemSelectReset""),d.trigger(<STRING>),a.removeClass(a.doc.querySelector(""#topWrap""),""type2""),a.addClass(a.doc.querySelector(""#lv .arrow""),""hide""),a.addClass"
VISIBLE-02077	js/chara/CharaCompose.js	10	js-literal	#topWrap	latin	context-review	"unction(b){b.preventDefault();a.isScrolled()||(d.useItemObj={},d.useItemSelectNum=0,y(),d.trigger(""itemSelectReset""),d.trigger(""checkController""),a.removeClass(a.doc.querySelector(<STRING>),""type2""),a.addClass(a.doc.querySelector(""#lv .arrow""),""hide""),a.addClass(a.doc.querySelector(""#lv .after""),""hide""))},i"
VISIBLE-02078	js/chara/CharaCompose.js	10	js-literal	type2	latin	technical-excluded	".preventDefault();a.isScrolled()||(d.useItemObj={},d.useItemSelectNum=0,y(),d.trigger(""itemSelectReset""),d.trigger(""checkController""),a.removeClass(a.doc.querySelector(""#topWrap""),<STRING>),a.addClass(a.doc.querySelector(""#lv .arrow""),""hide""),a.addClass(a.doc.querySelector(""#lv .after""),""hide""))},itemWrapUp"
VISIBLE-02079	js/chara/CharaCompose.js	10	js-literal	#lv .arrow	latin	context-review	"ItemObj={},d.useItemSelectNum=0,y(),d.trigger(""itemSelectReset""),d.trigger(""checkController""),a.removeClass(a.doc.querySelector(""#topWrap""),""type2""),a.addClass(a.doc.querySelector(<STRING>),""hide""),a.addClass(a.doc.querySelector(""#lv .after""),""hide""))},itemWrapUpdate:function(){var b="".""+f.charaDataView.mod"
VISIBLE-02080	js/chara/CharaCompose.js	10	js-literal	hide	latin	technical-excluded	"seItemSelectNum=0,y(),d.trigger(""itemSelectReset""),d.trigger(""checkController""),a.removeClass(a.doc.querySelector(""#topWrap""),""type2""),a.addClass(a.doc.querySelector(""#lv .arrow""),<STRING>),a.addClass(a.doc.querySelector(""#lv .after""),""hide""))},itemWrapUpdate:function(){var b="".""+f.charaDataView.model.toJSO"
VISIBLE-02081	js/chara/CharaCompose.js	10	js-literal	#lv .after	latin	context-review	"lectReset""),d.trigger(""checkController""),a.removeClass(a.doc.querySelector(""#topWrap""),""type2""),a.addClass(a.doc.querySelector(""#lv .arrow""),""hide""),a.addClass(a.doc.querySelector(<STRING>),""hide""))},itemWrapUpdate:function(){var b="".""+f.charaDataView.model.toJSON().card.attributeId.toLowerCase()+""Wrap"";h.e"
VISIBLE-02082	js/chara/CharaCompose.js	10	js-literal	Wrap	latin	context-review	"ctor(""#lv .arrow""),""hide""),a.addClass(a.doc.querySelector(""#lv .after""),""hide""))},itemWrapUpdate:function(){var b="".""+f.charaDataView.model.toJSON().card.attributeId.toLowerCase()+<STRING>;h.each(this.el.querySelectorAll("".itemWrapInner .wrap""), function(b,e){b.classList.contains(""allWrap"")||a.removeClass(b"
VISIBLE-02083	js/chara/CharaCompose.js	10	js-literal	.itemWrapInner .wrap	latin	context-review	".doc.querySelector(""#lv .after""),""hide""))},itemWrapUpdate:function(){var b="".""+f.charaDataView.model.toJSON().card.attributeId.toLowerCase()+""Wrap"";h.each(this.el.querySelectorAll(<STRING>), function(b,e){b.classList.contains(""allWrap"")||a.removeClass(b,""bonusIcon"")});a.addClass(this.el.querySelector(b),""bo"
VISIBLE-02084	js/chara/CharaCompose.js	11	js-literal	allWrap	latin	context-review	"nction(){var b="".""+f.charaDataView.model.toJSON().card.attributeId.toLowerCase()+""Wrap"";h.each(this.el.querySelectorAll("".itemWrapInner .wrap""), function(b,e){b.classList.contains(<STRING>)||a.removeClass(b,""bonusIcon"")});a.addClass(this.el.querySelector(b),""bonusIcon"");f.charaDataView&&(f.charaDataView.lvM"
VISIBLE-02085	js/chara/CharaCompose.js	11	js-literal	bonusIcon	latin	context-review	"taView.model.toJSON().card.attributeId.toLowerCase()+""Wrap"";h.each(this.el.querySelectorAll("".itemWrapInner .wrap""), function(b,e){b.classList.contains(""allWrap"")||a.removeClass(b,<STRING>)});a.addClass(this.el.querySelector(b),""bonusIcon"");f.charaDataView&&(f.charaDataView.lvMaxFlag?a.addClass(a.doc.queryS"
VISIBLE-02086	js/chara/CharaCompose.js	11	js-literal	#itemWrap	latin	context-review	"ist.contains(""allWrap"")||a.removeClass(b,""bonusIcon"")});a.addClass(this.el.querySelector(b),""bonusIcon"");f.charaDataView&&(f.charaDataView.lvMaxFlag?a.addClass(a.doc.querySelector(<STRING>),""selectMax""):this.previewLvMaxFlag?a.addClass(a.doc.querySelector(""#itemWrap""),""selectMax""):a.removeClass(a.doc.queryS"
VISIBLE-02087	js/chara/CharaCompose.js	11	js-literal	selectMax	latin	context-review	"""allWrap"")||a.removeClass(b,""bonusIcon"")});a.addClass(this.el.querySelector(b),""bonusIcon"");f.charaDataView&&(f.charaDataView.lvMaxFlag?a.addClass(a.doc.querySelector(""#itemWrap""),<STRING>):this.previewLvMaxFlag?a.addClass(a.doc.querySelector(""#itemWrap""),""selectMax""):a.removeClass(a.doc.querySelector(""#ite"
VISIBLE-02088	js/chara/CharaCompose.js	11	js-literal	#mainBtn	latin	context-review	"lag?a.addClass(a.doc.querySelector(""#itemWrap""),""selectMax""):a.removeClass(a.doc.querySelector(""#itemWrap""),""selectMax""));0<this.useItemSelectNum?a.removeClass(a.doc.querySelector(<STRING>),""off""):a.addClass(a.doc.querySelector(""#mainBtn""),""off"")},needRicheUpdate:function(){var b= f.charaDataView.model.toJS"
VISIBLE-02089	js/chara/CharaCompose.js	11	js-literal	off	latin	formal-retained-review	"ss(a.doc.querySelector(""#itemWrap""),""selectMax""):a.removeClass(a.doc.querySelector(""#itemWrap""),""selectMax""));0<this.useItemSelectNum?a.removeClass(a.doc.querySelector(""#mainBtn""),<STRING>):a.addClass(a.doc.querySelector(""#mainBtn""),""off"")},needRicheUpdate:function(){var b= f.charaDataView.model.toJSON(),c="
VISIBLE-02090	js/chara/CharaCompose.js	12	js-literal	exp	latin	formal-retained-review	"veClass(a.doc.querySelector(""#mainBtn""),""off""):a.addClass(a.doc.querySelector(""#mainBtn""),""off"")},needRicheUpdate:function(){var b= f.charaDataView.model.toJSON(),c=d.useItemObj,b=<STRING>==this.currentTab?g.getComposeCost(b.card.rank,b.level,c):g.getEpisodeComposeCost(b.card.rank,g.getEpisodeLevel(b),c);a."
VISIBLE-02091	js/chara/CharaCompose.js	12	js-literal	.needRiche	latin	context-review	"View.model.toJSON(),c=d.useItemObj,b=""exp""==this.currentTab?g.getComposeCost(b.card.rank,b.level,c):g.getEpisodeComposeCost(b.card.rank,g.getEpisodeLevel(b),c);a.doc.querySelector(<STRING>).textContent=b}}),N={1:""1"",""1.5"":""2"",2:""3""},L=function(){a.tapBlock(!0);var b={};b.userCardId=f.charaDataView.model.toJ"
VISIBLE-02092	js/chara/CharaCompose.js	12	js-literal	itemSelectReset	latin	context-review	charaDataView.model.toJSON().id;b.useItem=d.useItemObj;var c=function(b){a.responseSetStorage(b);var e=Number(N[b.composeEffect])||1;d.useItemObj={};d.useItemSelectNum=0;d.trigger(<STRING>);d.itemWrapUpdate(); var c=f.charaDataView.model.toJSON(),x=b.userCardList?b.userCardList[0]:a.storage.userCardList.fin
VISIBLE-02093	js/chara/CharaCompose.js	13	js-literal	.needRiche	latin	context-review	"ON(),m=b.userCharaList?b.userCharaList[0]:a.storage.userCharaList.findWhere({userCardId:c.id}).toJSON(),h=g.addExStatus($.extend(x,m));f.richeView.model.set(b);a.doc.querySelector(<STRING>).textContent=""0"";var k,v,l,q,t=a.doc.querySelector(""#afterLv"");""exp""==d.currentTab?(k=c.level,v=h.level,x=c.experience+"
VISIBLE-02094	js/chara/CharaCompose.js	13	js-literal	#afterLv	latin	context-review	"t.findWhere({userCardId:c.id}).toJSON(),h=g.addExStatus($.extend(x,m));f.richeView.model.set(b);a.doc.querySelector("".needRiche"").textContent=""0"";var k,v,l,q,t=a.doc.querySelector(<STRING>);""exp""==d.currentTab?(k=c.level,v=h.level,x=c.experience+g.exArr[k-1],m=h.experience+g.exArr[v-1],l=a.doc.querySelector"
VISIBLE-02095	js/chara/CharaCompose.js	13	js-literal	exp	latin	formal-retained-review	"{userCardId:c.id}).toJSON(),h=g.addExStatus($.extend(x,m));f.richeView.model.set(b);a.doc.querySelector("".needRiche"").textContent=""0"";var k,v,l,q,t=a.doc.querySelector(""#afterLv"");<STRING>==d.currentTab?(k=c.level,v=h.level,x=c.experience+g.exArr[k-1],m=h.experience+g.exArr[v-1],l=a.doc.querySelector("".expG"
VISIBLE-02096	js/chara/CharaCompose.js	13	js-literal	.expGaugeInner	latin	context-review	"extContent=""0"";var k,v,l,q,t=a.doc.querySelector(""#afterLv"");""exp""==d.currentTab?(k=c.level,v=h.level,x=c.experience+g.exArr[k-1],m=h.experience+g.exArr[v-1],l=a.doc.querySelector(<STRING>), q=a.doc.querySelector("".expGaugeInner2""),t=a.doc.querySelector(""#afterLv"")):(k=g.getEpisodeLevel(c),v=g.getEpisodeLev"
VISIBLE-02097	js/chara/CharaCompose.js	14	js-literal	.expGaugeInner2	latin	context-review	"elector(""#afterLv"");""exp""==d.currentTab?(k=c.level,v=h.level,x=c.experience+g.exArr[k-1],m=h.experience+g.exArr[v-1],l=a.doc.querySelector("".expGaugeInner""), q=a.doc.querySelector(<STRING>),t=a.doc.querySelector(""#afterLv"")):(k=g.getEpisodeLevel(c),v=g.getEpisodeLevel(h),x=c.bondsTotalPt,m=h.bondsTotalPt,l="
VISIBLE-02098	js/chara/CharaCompose.js	14	js-literal	#afterLv	latin	context-review	"k=c.level,v=h.level,x=c.experience+g.exArr[k-1],m=h.experience+g.exArr[v-1],l=a.doc.querySelector("".expGaugeInner""), q=a.doc.querySelector("".expGaugeInner2""),t=a.doc.querySelector(<STRING>)):(k=g.getEpisodeLevel(c),v=g.getEpisodeLevel(h),x=c.bondsTotalPt,m=h.bondsTotalPt,l=a.doc.querySelector("".expGaugeInne"
VISIBLE-02099	js/chara/CharaCompose.js	14	js-literal	.expGaugeInner3	latin	context-review	"q=a.doc.querySelector("".expGaugeInner2""),t=a.doc.querySelector(""#afterLv"")):(k=g.getEpisodeLevel(c),v=g.getEpisodeLevel(h),x=c.bondsTotalPt,m=h.bondsTotalPt,l=a.doc.querySelector(<STRING>),q=a.doc.querySelector("".expGaugeInner4""),t=a.doc.querySelector(""#episodeLv""));var p=O(k,v,x,m);u.startSe(1007);$(l).on"
