unique_id	scope	japanese_or_source_original	current_cn	occurrences	provenance_class	max_risk	authority_statuses	authority_matches	sample_locations	review_status	suggested_cn
MTU-00732	frontend_i18n_input	フォロー解除	取消关注	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#dc58d245d9a1b7851b150e67/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00733	frontend_i18n_input	フォロー追加	添加关注	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#30faa7afc28fc4d811f26c82/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00734	frontend_i18n_input	フレンドID	好友ID	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#8a0b0425fce55b6ac99425f9/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00735	frontend_i18n_input	フレンド一覧	好友一览	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#61b26cf972e703de4e4e822a/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00736	frontend_i18n_input	ブック・覚醒素材	书·觉醒素材	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#9e3db6da197334562a4dafd6/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00737	frontend_i18n_input	ブレイクチャンス	破防机会	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#087232c763a661d2323be719/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00738	frontend_i18n_input	ブロック	拉黑	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#43c2e32802a8632fe3b147e1/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00739	frontend_i18n_input	ブロック中	已拉黑	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#70d5743d8970d800afedc361/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00740	frontend_i18n_input	ブロック中です	已拉黑	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#82f3472c94f525eff75f7ce5/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00741	frontend_i18n_input	プレイヤー	玩家	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#5d406a795fd6859418ebdc48/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00742	frontend_i18n_input	プレイヤーID	玩家ID	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#6fe818e6137b037cbe6e1c2e/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00743	frontend_i18n_input	プレイヤーIDをコピーする	复制玩家ID	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#ae3baeb4854476758b4c8953/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00744	frontend_i18n_input	プレイヤーID：	玩家ID:	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#fe5bd8d76a2452516beb4fd7/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00745	frontend_i18n_input	プレイヤーデータ削除	删除玩家数据	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#cace3984e673bc1943120622/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00746	frontend_i18n_input	プレイヤー名を入力してください。	请输入玩家名。	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#0b6142dd58df4c59949f2629/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00747	frontend_i18n_input	プレイヤー名入力	输入玩家名	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#4f6e643f91b8f752486107e0/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00748	frontend_i18n_input	プレゼントいたします。	作为礼物送出。	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#46c2d4e6252288fbd897ad39/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00749	frontend_i18n_input	プレゼントについて	关于礼物	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#3dc589dd5bc131f1a264e247/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00750	frontend_i18n_input	プレゼントを	礼物	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#3448f8385a2b2a8f3972bbba/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00751	frontend_i18n_input	プレゼントを1件受け取りました	已领取1件礼物	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#cbaf5da093ea74146303c7db/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00752	frontend_i18n_input	プレゼントを受け取りました。	已领取礼物。	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#a458559d864bd2e83867e839/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00753	frontend_i18n_input	プレビュー	预览	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#93727efb4e51c890b5adf06b/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00754	frontend_i18n_input	プレーヤー名順	按玩家名排序	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#de907c3dce52edf8d06d9059/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00755	frontend_i18n_input	プレーヤー名７８	玩家名78	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#a27dac62350437540a7403e1/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00756	frontend_i18n_input	プロフィールOFF	隐藏个人资料	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#14248045d4b317a820aa4a5d/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00757	frontend_i18n_input	プロフィールON	公开个人资料	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#1b44456860d6e20bc958741a/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00758	frontend_i18n_input	ヘルプ	帮助	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#c247042765de30b6b4590f8f/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00759	frontend_i18n_input	ボイスデータのダウンロードを開始します。	开始下载语音数据。	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#bc8f3b99253af58e378cbf48/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00760	frontend_i18n_input	ボス	BOSS	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#9e0c77f2c4a0d964baa34121/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00761	frontend_i18n_input	ボスLvボーナス	BOSS Lv加成	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#ac1fcd0d292059f97265f7fb/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00762	frontend_i18n_input	ボスタップ	点击BOSS	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#4f1b8e3e8685d6f97a5f3d95/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00763	frontend_i18n_input	ボックス	箱子	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#9fce8a94bf3209387b11c2a6/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00764	frontend_i18n_input	ボックス内のすべてのアイテムを獲得したため、\\x3cbr\\x3eボックス内容をリセットして、次のボックスに変更しました。	已获得箱内全部道具，\\x3cbr\\x3e已重置箱内容并切换到下一个箱。	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#afe8beb76c918304846a34f2/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00765	frontend_i18n_input	ボックス内の目玉報酬を獲得したため、次のボックスへの変更が可能です。\\x3cbr\\x3eボックス内容をリセットして次のボックスに変更しますか？\\x3cspan class\\x3d'caution c_red'\\x3e※現在のボックス内の報酬アイテムは引くことができなくなります。\\x3c/span\\x3e	已获得箱内的大奖,可以更换到下一个箱子。\\x3cbr\\x3e要重置箱内内容并更换到下一个箱子吗?\\x3cspan class\\x3d'caution c_red'\\x3e※当前箱内的报酬道具将无法再抽取。\\x3c/span\\x3e	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#11b3cb4e4989ab55548d8c21/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00766	frontend_i18n_input	ボックス内容の変更	变更箱内容	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#ef580a5464692e722007e770/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00767	frontend_i18n_input	ボックス内容一覧	箱子内容一览	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#7df67b02e91b363ba04ac19f/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00768	frontend_i18n_input	ボーナス順	按加成排序	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#44bbdc45e138863b6885bcb7/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00769	frontend_i18n_input	ポイント	点数	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#e8acfdc7240c5be8d6b03ab4/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00770	frontend_i18n_input	ポイントの移動	移动点位	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#0424c99e083d39baff5ce2e9/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00771	frontend_i18n_input	ポイント：	点数：	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#3b532a9943a3385ecec2cdb4/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00772	frontend_i18n_input	マイページへ	返回主页	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#3546182c3f5eeddc4d6810ea/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00773	frontend_i18n_input	マギア	Magia	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#cda5444f71d2d2df2cbd0812/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00774	frontend_i18n_input	マギアLv	魔法等级	1	legacy_unverified_ai_assisted	low	explicit-higher-authority-selected	Magia等级	i18n/frontend-strings.tsv#bc77a437af17899fd8a86930/candidate_cn	needs-human-review	Magia等级
MTU-00775	frontend_i18n_input	マギアLvは最大です	Magia Lv已满级	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#938ab0549d75557de48b931f/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00776	frontend_i18n_input	マギアLvを5にするとマギアゲージ上限が@150まで解放されます	Magia Lv升到5后,Magia槽上限@将解放到150	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#4c243fa0d689be5b5c274508/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00777	frontend_i18n_input	マギアLvを5にするとマギアゲージ上限が@200まで解放されます	Magia Lv升到5后,Magia槽上限@将解放到200	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#25a82503375347284d7bf07e/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00778	frontend_i18n_input	マギアゲージが100以上溜まると@いつでもマギアが発動できます	Magia 槽积攒到 100 以上后@随时都能发动 Magia	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#16205c1f7e41371a8bd9add3/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00779	frontend_i18n_input	マギアストーン	魔法石	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#442d181df452bcc0b8d73ce1/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00780	frontend_i18n_input	マギアストーン(有償)	魔法石(付费)	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#b8fc6c6972217c413e6e8cf5/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00781	frontend_i18n_input	"マギアストーンが<span class=""c_pink"">"	"魔法石<span class=""c_pink"">"	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#079df239c4be49cb8b2fce95/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00782	frontend_i18n_input	マギアストーンの販売は終了いたしました。	魔法石的销售已结束。	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#2ab8d7d015494d2f1e178314/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00783	frontend_i18n_input	マギアストーンは無償分から先に消費され、	魔法石优先消耗免费部分,	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#e25aeb05a903c868c378c7c2/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00784	frontend_i18n_input	マギアストーンは無償分から先に消費され、決定後のキャンセルはできません。	魔法石会优先消耗免费部分，确认后无法取消。	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#b72c96029c04f098f09c11af/candidate_cn	needs-human-review	needs-review/root-translation-required
MTU-00785	frontend_i18n_input	マギアストーン購入	购买魔法石	1	legacy_unverified_ai_assisted	medium	no_per_entry_official_or_wiki_pair		i18n/frontend-strings.tsv#24d2a7b3aa2d99d762674cb0/candidate_cn	needs-human-review	needs-review/root-translation-required
