file	stable_key	field	japanese_original	pass15_cn	current_cn	authority_tier	authority_source	resolution
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1023	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1023	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1071	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1071	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1071	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1303	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1303	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1303	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1400	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1400	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1400	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1530	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1530	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1530	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1679	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1679	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_1679	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_524	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_524	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_524	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_554	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_554	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_554	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_632	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_632	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_632	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_731	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_731	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_731	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_883	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_883	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_883	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_944	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_944	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BLUE_944	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1041	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1041	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1041	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1101	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1101	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1101	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1156	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1156	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1156	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1300	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1300	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1300	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1357	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1357	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1357	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1436	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1436	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1436	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1510	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1510	shortDescription	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1510	description	「調整屋コイン」の交換用アイテム	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	higher_authority_applied
itemList.json	GACHA_FREEBIE_MEDAL_BROWN_1572	name	調整屋コイン	調整屋硬币	调整专家币	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL/name	higher_authority_applied
