protected_id	master_record_id	protection_origin	authority_rank	source_bucket	source_tier	scope	file	business_key_type	business_key	source_locator	locator_sha256	field	protected_value	value_sha256	identity_sha256	review_status	authority_status	evidence_path_or_key	expected_count	record_sha256
AUTH-00410	MT-02726	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	ライトブック++	WGS-0410		zhCN	-	3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112	a6dc559a9f16c5ebae9f876ac00fcce904ebea4012be26afcf0c8f73c1cbc09d	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:411;migrated Wiki glossary candidate;key=global:4df9d71eb1973abfc24a		d1ec03063af2ea13be6d6e28e1cccbf164a42387734287a44860b4199d93eee0
AUTH-00411	MT-02727	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	ライフジェム	WGS-0411		zhCN	生命宝石	c951fad5a61abd14d3b89c6fdf921bec1ddc5a4848c3c24581a49f2ba3f976ae	153d52718bef23d350dfaa30807b77b9d8b9d91114b1f391fb38feac252f0112	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:412;migrated Wiki glossary candidate;key=global:bcb1c1fef4e315d1dd1b		fa585aa441ca871ccc3a0a04bcaa1403ed1759207d0674c25f6b3c8269bee72f
AUTH-00412	MT-02728	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	ランダム2回　ダメージ	WGS-0412		zhCN	随机2次 伤害	1845e4f27723e907ccc64e95fdeba5a76baa62404edc9009632cbdc6dd069f20	c8c8e34ade55cd45e7f34950a0f7dcc85661e177cbd2c3d03e6567cccf30fd07	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:413;migrated Wiki glossary candidate;key=global:a040c7893001b19010e6		d2bbb0672e4ee931c0fc49921863c5f61d22a4aaee1de3780dcf5506a4a53e13
AUTH-00413	MT-02729	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	ランダム3回　ダメージ	WGS-0413		zhCN	随机3次 伤害	148d9b17401c3b0d2173336cf2c6a003259f7bbcd40b0043c57baf246b894bdd	38010bd65965390533bf2d0661ac948dcfd0b6446e7ea38c23e854a5dea548c1	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:414;migrated Wiki glossary candidate;key=global:27cb2698565053e13c9e		75c2de90eab4c39deba89ee15baabe6920c653db30650ee2850e4c3bbf327f94
AUTH-00414	MT-02730	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	ランダム4回 ダメージ	WGS-0414		zhCN	随机4次 伤害	666cf4d3761c430333868c6e8d6c8b6e902312125374a0856448fcddad8ddaf9	4dc1da5025c8ee988a92163ca78fc5a2fc962a27ab62df1777b3683cd75678cc	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:415;migrated Wiki glossary candidate;key=global:86fa0ca8a2ae934f59c1		11697d9854f3f7637144cc436db8ab92d34626408a47c9f79b07e4bb3f0325bf
AUTH-00415	MT-02731	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	ランダム4回　ダメージ	WGS-0415		zhCN	随机4次 伤害	666cf4d3761c430333868c6e8d6c8b6e902312125374a0856448fcddad8ddaf9	43f50c2fa824c88f3119db64a1a0de47eb665d8e1d85945c3dc88745d86425a0	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:416;migrated Wiki glossary candidate;key=global:8124440020b7bfb248f3		d3160e8153afce15dbad01ce240366e42eb18532a94f3f47e62698fae177f1b5
AUTH-00416	MT-02732	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	ランダム4回　属性強化ダメージ	WGS-0416		zhCN	随机4次 属性强化伤害	aec994cd1dc6645f60bc1c7c27fc976e6477f050184fd30e49fa6ae50af3dceb	0ef1a9b192ffc33a3cb96962c6dc21e59d3ce412c0ece7b94c594ab2a08db8bf	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:417;migrated Wiki glossary candidate;key=global:dc3c92e36779fc302431		911de4aadad1994bd46c557ff02a3882dc37a101045b77bae7f904d8f489b25a
AUTH-00417	MT-02733	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	ランダム5回 ダメージ	WGS-0417		zhCN	随机5次 伤害	f370bbda70454dd51f26b5c53b2324f9a156cfdc32946c3e07d9665deb9b0dbc	69cf33c4d16d0001ab513bb6cd3f0ef64bb55dc9a6f27efebee02d9af4d24eca	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:418;migrated Wiki glossary candidate;key=global:e77841316efcea588bd7		a7af34581bf8e3b73fefdf4b1ae0a01ca3e4b3ce3e7236d6b010e2664aecb72c
AUTH-00418	MT-02734	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	ランダム5回　ダメージ	WGS-0418		zhCN	随机5次 伤害	f370bbda70454dd51f26b5c53b2324f9a156cfdc32946c3e07d9665deb9b0dbc	449e78c181e6484618fbfa92cd81cced79c363c6707aaf7ef42db4f6f62de78e	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:419;migrated Wiki glossary candidate;key=global:68921ab43e5850b062d5		375fb0a90f6ab6f0be2f4477b404326ca402a1c0c5749edd7d3220e5531c3952
AUTH-00419	MT-02735	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	ランダム5回　属性強化ダメージ	WGS-0419		zhCN	随机5次 属性强化伤害	aa1cbc31d913f99a44a369d15f851fd96e52a3fa892700afbb1f0e7958822638	6b4286958d7ab6279f43cf94eba26e06b519a7c8ec31c782f8897773578c8702	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:420;migrated Wiki glossary candidate;key=global:d4e14e3a61e12e191e4e		4501280b84252d2a3dd3c47adac1c3aa02a2b439c0d6cc77661f644e548469aa
AUTH-00420	MT-02736	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	リュトンのリボン	WGS-0420		zhCN	角杯的缎带	3805d32c91e58d56fc661d0f4c88c355fe951cf92004955189b800c52c021aec	f08affa4409a2c7b64b20c5a1525beefe6f69964e7af61771c797246101f4e3e	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:421;migrated Wiki glossary candidate;key=global:58a1ad323e51751ad34d		f7fba28da05cc888931efded2194d6ed1f51dcee49bdb0769d21a45e3515376f
AUTH-00421	MT-02737	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	リン☆ユウ	WGS-0421		zhCN	[https://www.pixiv.net/member.php?id=4754550 リン☆ユウ（Rin☆Yuu）]	180a779890b114aad621f4e75944ea7eb300781b5169a3a6a233a3eab9d8b7ed	608b2234f4cb8a61b71204bb2076d795030e5b9347e2abf26a3c250a204c29a9	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:422;migrated Wiki glossary candidate;key=global:39acefab0c3ed0291ecf		67644c6becdff39cd7904addc2f9edf223b67fb0508322712bef4af0dd5fd45e
AUTH-00422	MT-02738	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	リース入手時	WGS-0422		zhCN	花环获得时	9a04223ea690ba27a66776a9b91a97a12326fde87667ddbb6df9096bae98cd4c	2a803ef1d62fc25eeddbb1102065e85d4780138ddb55129eae477781f3773839	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:423;migrated Wiki glossary candidate;key=global:42c1f32c555c4d2927f3		188d6406747282c794bf947f028e021c11966781ef438a0b8177f51666ddaf4f
AUTH-00423	MT-02739	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	レインボーオーブ	WGS-0423		zhCN	-	3973e022e93220f9212c18d0d0c543ae7c309e46640da93a4a0314de999f5112	8801f48c3560471791291d6bd11bb6029d78b5a51ed68c800daeeb8d62a6202e	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:424;migrated Wiki glossary candidate;key=global:47b89529355d568b9084		b449de528586b7a4ec4feccb13d370d49f1a67d56ce1b2fec0af9b4208ed4983
AUTH-00424	MT-02740	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	ワルプルギスの夜	WGS-0424		zhCN	魔女之夜	a7d1e2aab1247bceb3304487f3858c326df92e0698f6463a84ce0631379d6236	1ed8528a0aaffbd9dc2f02a746f166f71f0e729ed29132a4e8a3e281125b1e61	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:425;migrated Wiki glossary candidate;key=global:1ad5786b0996af4c80af		bd5cdb8761d8443a94c655aae0b734bdf404e57148af125198cd58619eafca03
AUTH-00425	MT-02741	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	ヴァリアブル	WGS-0425		zhCN	Variable	e57e998726030b84d971fa8bd41e1ebe0bc4cd40474e79f7e927efb00f9f348f	8dec524b2daa8ed405b1effae70fa136e9bff2f4765f3a2ef8764f42ceecf180	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:426;migrated Wiki glossary candidate;key=global:6ce843f5d419b5eaa594		04178e86159705825ef288de4acd9597d5a00786cacce63a5c246343b6018745
AUTH-00426	MT-02742	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	一十九二	WGS-0426		zhCN	一十九二<!-- Hitokuni -->	d2199db32d31324124396f0757533bbdb61adfe44ee05a1c19978b5b49d07267	60caeaef514168a919a5f5eb4b9764d4706ed3e6a3ebdf33f6b06942e7a4608f	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:427;migrated Wiki glossary candidate;key=global:83be6bac62875df79f50		ff0d167185a338c3a625a2070a22db555eaacc100422cfcc3c44637a02d4cb44
AUTH-00427	MT-02743	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	七森龍	WGS-0427		zhCN	[https://x.com/NanamoriRyo 七森龙]	e7657fb10b0ff6527e3af01154d20ad9f659b07feca037571b1c5bc8c55662e2	db6d99471dc8ccd3d124b8eb51862c3e61da09270fb70650ca546297f627b7cd	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:428;migrated Wiki glossary candidate;key=global:89331e23619485daef0b		89c8ee364df1e889880f55ef31e1d20c7573e33dd93a552b5ae8abba388d7d9e
AUTH-00428	MT-02744	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	七海やちよ	WGS-0428		zhCN	七海八千代	1f0e2f411dea4f092a6b2f1012882a2ca60e0b68286cfdbf0933353cac4f7979	bf8766895d4539056df5e286b5b46ec0c78d76ca5d17648f97a52eb0413395aa	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:429;migrated Wiki glossary candidate;key=global:c6800e90fa2a3b8968a8		63063eb571a8c32b80940538de0eb27e1c9e7dca02949066fef066be1fa862b6
AUTH-00429	MT-02745	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	七瀬彩夏	WGS-0429		zhCN	七濑彩夏	f5c5e7b8906f24f7919399c9d8480fcdf286e11f0971352c80f0afe362a20b2c	b3acf1c82880cd6bfd31aaeabfeb4e22d19cd4130fca76e65220041ad3ebd5dc	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:430;migrated Wiki glossary candidate;key=global:4ef340ad2ccffec05e31		53377bc0a71f0a3c062482b9575894f0df7cd8fa5208c85df06105bc3a3a72fa
AUTH-00430	MT-02746	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	七草入手時	WGS-0430		zhCN	七草入手时	23491bfb1b36347c272601e6ae2c8890df43b7d2a840e6c6bfdce48e9c27e880	471538ce0eec8249cd96fdd4b1316c82400513b31d9784623cf34e0b3a81065b	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:431;migrated Wiki glossary candidate;key=global:901f200fef5ac1799372		9129474b99abeb988e55aa728845e6c6f67002a46eaaf7889349e2bb44f1765a
AUTH-00431	MT-02747	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	三栗あやめ	WGS-0431		zhCN	三栗菖蒲	9829b1928da4b977fdf4cb5dee4dc62d87ba444cc8dfa8aecf31b0ae05e150e1	5a039453831998b2930f89e8612c74401ed66adb1767c84339cd6ed9031e3c19	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:432;migrated Wiki glossary candidate;key=global:0bf58c5e93cc1f7ac144		3aa1f7fe73aba03ccd66949a540ab787ae6a52e9d607af714811c4936ed872ea
AUTH-00432	MT-02748	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	三森すずこ	WGS-0432		zhCN	三森铃子	51d1f9776ba98bdb252d1ce62260d4e53aa0032aad8e68300bf4a05a32b7fb5b	044e2ab2b8bdfc2bfd7ec8b847c5759ffaccbfaf6d8202816fba92495cd14f26	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:433;migrated Wiki glossary candidate;key=global:04be4f18ea0b774d1ebd		1256957bcb3086be0fa881a85b57a8773491e3b017d09f33d2ee5b167299751e
AUTH-00433	MT-02749	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	三色のビー玉	WGS-0433		zhCN	三色玻璃球	8faaed78bd8e8ed306efd001d18047207553520871795a75281c6a2580a77409	0e9fdac2f5d77a17b054b5a75bdfe56397439f05311187944a6e1243285120e5	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:434;migrated Wiki glossary candidate;key=global:db0033525af25757f13a		6f82dd2fdc5d54af72ef5d3a86ea7566d564b5dfc9ac49a07fa915206c2c4738
AUTH-00434	MT-02750	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	三芳良	WGS-0434		zhCN	三芳良<!-- Miyoshi Ryō -->	d04f4605380ac85727fc9ab501caeffc6a557b854cb4860cceac2d227407b441	497769234a08ff54f3d97f78b3e2ac6a60e644a470f37c7ee1f11bdd9d87b382	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:435;migrated Wiki glossary candidate;key=global:c7a60d65701d3236de27		41029a37e6135a2a8ee833ce9753c02e299e0d983eab03eb6d9e35759985d673
AUTH-00435	MT-02751	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	上坂すみれ	WGS-0435		zhCN	上坂堇	d491751a6dca9bb415a39f81d057dc72047b5c626c31e5d5c2729cebbf02267a	ce914e3a0095f9f7456a24215197cf5337fad606164c10ccbc956996c0241d6f	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:436;migrated Wiki glossary candidate;key=global:4a9427ea3b8f791aa8de		f3a27fed8cbf202dafe21005f705dcb905d6c0ec58eda497515846db9bb4b18a
AUTH-00436	MT-02752	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	上田麗奈	WGS-0436		zhCN	上田丽奈	6ca5384a43d8ee62dbdd48e5c67904e352a4149c01663368d031b5983bbbfd7a	94f29e1b0b841d6d49c54d8627994c38e3588078edace75660668d654b448d02	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:437;migrated Wiki glossary candidate;key=global:f470082bd31dca643ea7		eb17ff03de49b800df18443a2be8a13432a1ee132ddcf18f5fd8ed2d98cadeb7
AUTH-00437	MT-02753	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	与えるダメージ	WGS-0437		zhCN	造成伤害	770efa8bbf3fb8d7f08f4c935d2fbd5feffda556896a89c07ccc50ab0671bdfd	0a75ac5ccf6871a0851e992ac341f1117e0f822aeb56a766514885e66eac03da	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:438;migrated Wiki glossary candidate;key=global:0419c4468681c69a7dbe		1ef515d715ee506c895987b36e35f424ed8f794f2d2b1192644981726d359162
AUTH-00438	MT-02754	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	与えるダメージDOWN	WGS-0438		zhCN	造成伤害DOWN	ecfa885977bc38c0514422767fa989b6dd0f785cb20644f8b5ad3967238fca30	92449b304a9140088c40045a89b318058727f93bd3d9ca7800abf1004e333691	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:439;migrated Wiki glossary candidate;key=global:5b85e1f209c650021b4b		b1bddc5cee5a24d25fd2876a7a8d502e7f3dade05c8595d0322c42644baa7bbb
AUTH-00439	MT-02755	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	与えるダメージUP	WGS-0439		zhCN	造成伤害UP	c201b4a60aad4ac69171105e0ebda59a76af1785cdbaa95e021e5f2804e0282c	a8919f89a2faf11735e25d22bffd010ecac8982ee3684c0a44e84337fb118929	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:440;migrated Wiki glossary candidate;key=global:712b62a1b408f219652e		8adcf5d07e78d14c067606f8fde14c637ddfe9db1a42119dabeb2874ee6bf800
AUTH-00440	MT-02756	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	与えるダメージ・防御力・状態異常耐性DOWN	WGS-0440		zhCN	造成伤害·防御力·状态异常耐性DOWN	bcf56124300c108a42874df41dbdb86248963d1e90be2db24cb7603c8630918b	74092ea982402c2d22b3ebff69c0c61f90389db009f7a872ff27c777b53ae874	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:441;migrated Wiki glossary candidate;key=global:423a39e39f106e5ec842		333bd0a467cded651c24951c8e0f4dec1fc0db2ff545ca758eae24a8f9ecd61c
AUTH-00441	MT-02757	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	丸岡和佳奈	WGS-0441		zhCN	丸冈和佳奈	4b3a6105ebc1fefde281c96ebbfc21bfb8d326e4d0fa0192064dd19db96092e4	ccdd4a5c6f074e6c0bda7ad3b015941358def19cefa1a6b12d720119f5e2ce54	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:442;migrated Wiki glossary candidate;key=global:ffe5b66c9cdda439f6de		6f5e6bb587983d36bc4667333fe0dcd4fe5785223f2c68e7a66261ccc4ac5ab0
AUTH-00442	MT-02758	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	丹下桜	WGS-0442		zhCN	丹下樱	4dffb206adbea97dd1d8492ec7e49b8fd52d18fae28abac451b2e5b4c58ae2c2	1272942de3bf75e15061d3f1b4498ecb32e654c4688f06ef8c7dce029408fc58	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:443;migrated Wiki glossary candidate;key=global:5897de4bf995bc6fb2a0		166b2529c85217230eee5af0510b28f741932e53902a302130cbe968b3843035
AUTH-00443	MT-02759	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	二葉さな	WGS-0443		zhCN	二叶莎奈	fe39073b5e39acbed04920965f8c7d84f40e342f6f4268d75a39f28a4eb6a5e4	992e1d8d9ce6f4e83f640cd915d0c7edf51e51f1f817cdb00499f37f26a28c71	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:444;migrated Wiki glossary candidate;key=global:9cd5ad3bc414d5019dfb		a18257122a60026d10b390c6a43f3c629a12d7d67c17c6b4be26f5723cd305fa
AUTH-00444	MT-02760	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	五十鈴れん	WGS-0444		zhCN	五十铃怜	f0a8382dec2e0102414449ab6ed6e8680dcfa04ffd89555911675d880dc8983d	3a125f6936456fdb89ca307a12ce0fe35a3acd38fc1ae8e089f77604c379caf3	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:445;migrated Wiki glossary candidate;key=global:e1f9dbe3d6600f8d02ed		34bdc5f5f58ce6c06be3ed18c41c684692ae6630e3f8c98dfb5b61f697179327
AUTH-00445	MT-02761	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	井澤詩織	WGS-0445		zhCN	井泽诗织	2db0cb1bc4a94ad42a253e907b9078d1c9c8624c9aa14a45b1f3e81af5e89b9a	a8899ea6212f5e13ace9d53a0dd603e77f59ea7a343a39ae482b77f78a146a79	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:446;migrated Wiki glossary candidate;key=global:cdfe8f8b335d9b54f452		ba046a24061d7f047b09c35f13f0465d910e2a791fffb5c8aaa955e42879f0f9
AUTH-00446	MT-02762	machine-review-master	2-wiki	wiki	wiki	offline_authority_support	i18n/glossary.tsv	source-term	亜里紗のキャンディ	WGS-0446		zhCN	亚里纱的糖果	b0fe0df14e388da613ad453dff11b88f0cd6a40094f2547cdd41378861b6dbd4	84e687d3ae6bec402bbff2e046e6f3d95db5b0e9aee71b892fe4a6bbb819be7d	authority-support-available	wiki-authority-support-available	i18n/generated/input-provenance.tsv:447;migrated Wiki glossary candidate;key=global:164991c7763e7c8ee669		da768072b91d02a0b566d60d3433259583bf7c52657efb1c6c9d5868913cab9c
