# 经逐项证据核验的高权重候选；四张迁移表之外的显式来源层，不得由低权重译文覆盖。
# scope	path_prefix	source_text	candidate_cn	status	authority	source_batch	source_locator	source_sha256	match_method	machine_translated	confidence	review_status	evidence
global		セット呼び出し	调用套装	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00577		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00577; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		件受け取りました	件已领取	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00578		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00578; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		回できます。\\x3c/span\\x3e	次。\\x3c/span\\x3e	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00579		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00579; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		リロード	重新加载	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00580		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00580; final_origin=machine-current; provenance_mode=rough-production; target_status=maintenance-only-truncated-target-ambiguous
global		マギアストーンの販売は終了いたしました。	魔法石的销售已结束。	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00582		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00582; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		初回交戦中	首次交战中	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00584		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00584; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		&nbsp;です	&nbsp;	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00585		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00585; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		\\x3c/span\\x3eを\\x3cspan class\\x3d'c_pink'\\x3e	\\x3c/span\\x3e\\x3cspan class\\x3d'c_pink'\\x3e	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00586		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00586; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		各メモリア	各记忆结晶	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00587		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00587; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		チェックを付けた項目のメモリアのみ売却されます。	只有勾选项目的记忆结晶会被出售。	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00588		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00588; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		購入期限	购买期限	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00589		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00589; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		※報酬は直接付与されます	※报酬将直接发放	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00590		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00590; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		サポートが変更されています。	支援已变更。	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00591		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00591; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		限界突破:	界限突破:	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00592		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00592; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		限界突破順	界限突破顺序	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00593		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00593; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		限界突破 :	界限突破:	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00595		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00595; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		残ＨＰ	剩余HP	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00596		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00596; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		カメラ撮影	相机拍摄	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00597		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00597; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		全てのクエストをクリアしています。	已通关全部关卡。	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00598		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00598; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		クリア条件	通关条件	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00599		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00599; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		サポート属性	支援属性	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00600		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00600; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		バトルの結果が正しく取得できませんでした。<br>トップページに戻ります。	无法正确获取战斗结果。<br>返回首页。	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00602		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00602; final_origin=machine-current; provenance_mode=rough-production; target_status=maintenance-only-current-literal-absent
global		アイテムについて	关于道具	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00603		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00603; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
